X	Y
380	0,240384615384615
381,041558441558	0,240384615384615
382,083116883117	0,244230769230769
383,124675324675	0,248076923076923
384,166233766234	0,253846153846154
385,207792207792	0,257692307692308
386,249350649351	0,263461538461538
387,290909090909	0,269230769230769
388,332467532468	0,276923076923077
389,374025974026	0,286538461538462
390,415584415584	0,3
391,457142857143	0,313461538461538
392,498701298701	0,328846153846154
393,54025974026	0,35
394,581818181818	0,371153846153846
395,623376623377	0,392307692307692
396,664935064935	0,413461538461538
397,706493506494	0,434615384615385
398,748051948052	0,455769230769231
399,78961038961	0,473076923076923
400,831168831169	0,490384615384615
401,872727272727	0,503846153846154
402,914285714286	0,513461538461538
403,955844155844	0,523076923076923
404,997402597403	0,530769230769231
406,038961038961	0,538461538461538
407,080519480519	0,546153846153846
408,122077922078	0,553846153846154
409,163636363636	0,561538461538462
410,205194805195	0,567307692307692
411,246753246753	0,575
412,288311688312	0,580769230769231
413,32987012987	0,586538461538462
414,371428571429	0,592307692307692
415,412987012987	0,596153846153846
416,454545454545	0,601923076923077
417,496103896104	0,605769230769231
418,537662337662	0,609615384615385
419,579220779221	0,611538461538462
420,620779220779	0,611538461538462
421,662337662338	0,609615384615385
422,703896103896	0,607692307692308
423,745454545455	0,605769230769231
424,787012987013	0,601923076923077
425,828571428571	0,598076923076923
426,87012987013	0,605769230769231
427,911688311688	0,611538461538462
428,953246753247	0,623076923076923
429,994805194805	0,634615384615385
431,036363636364	0,648076923076923
432,077922077922	0,661538461538462
433,119480519481	0,675
434,161038961039	0,690384615384615
435,202597402597	0,701923076923077
436,244155844156	0,717307692307692
437,285714285714	0,732692307692308
438,327272727273	0,744230769230769
439,368831168831	0,759615384615385
440,41038961039	0,773076923076923
441,451948051948	0,786538461538462
442,493506493507	0,8
443,535064935065	0,811538461538462
444,576623376623	0,825
445,618181818182	0,834615384615385
446,65974025974	0,846153846153846
447,701298701299	0,855769230769231
448,742857142857	0,865384615384615
449,784415584416	0,873076923076923
450,825974025974	0,880769230769231
451,867532467532	0,888461538461538
452,909090909091	0,894230769230769
453,950649350649	0,901923076923077
454,992207792208	0,907692307692308
456,033766233766	0,911538461538462
457,075324675325	0,913461538461538
458,116883116883	0,917307692307692
459,158441558442	0,919230769230769
460,2	0,921153846153846
461,241558441558	0,923076923076923
462,283116883117	0,925
463,324675324675	0,926923076923077
464,366233766234	0,928846153846154
465,407792207792	0,932692307692308
466,449350649351	0,934615384615385
467,490909090909	0,936538461538462
468,532467532468	0,938461538461538
469,574025974026	0,940384615384615
470,615584415584	0,942307692307692
471,657142857143	0,944230769230769
472,698701298701	0,948076923076923
473,74025974026	0,951923076923077
474,781818181818	0,957692307692308
475,823376623377	0,961538461538462
476,864935064935	0,963461538461538
477,906493506494	0,967307692307692
478,948051948052	0,969230769230769
479,98961038961	0,967307692307692
481,031168831169	0,965384615384615
482,072727272727	0,963461538461538
483,114285714286	0,961538461538462
484,155844155844	0,961538461538462
485,197402597403	0,961538461538462
486,238961038961	0,961538461538462
487,28051948052	0,961538461538462
488,322077922078	0,963461538461538
489,363636363636	0,967307692307692
490,405194805195	0,973076923076923
491,446753246753	0,978846153846154
492,488311688312	0,982692307692308
493,52987012987	0,988461538461539
494,571428571429	0,994230769230769
495,612987012987	0,994230769230769
496,654545454545	0,992307692307692
497,696103896104	0,992307692307692
498,737662337662	0,990384615384615
499,779220779221	0,988461538461539
500,820779220779	0,988461538461539
501,862337662338	0,986538461538462
502,903896103896	0,984615384615385
503,945454545455	0,984615384615385
504,987012987013	0,984615384615385
506,028571428571	0,984615384615385
507,07012987013	0,984615384615385
508,111688311688	0,982692307692308
509,153246753247	0,980769230769231
510,194805194805	0,978846153846154
511,236363636364	0,975
512,277922077922	0,973076923076923
513,319480519481	0,969230769230769
514,361038961039	0,967307692307692
515,402597402597	0,963461538461538
516,444155844156	0,961538461538462
517,485714285714	0,961538461538462
518,527272727273	0,961538461538462
519,568831168831	0,963461538461538
520,61038961039	0,967307692307692
521,651948051948	0,969230769230769
522,693506493506	0,971153846153846
523,735064935065	0,975
524,776623376623	0,978846153846154
525,818181818182	0,980769230769231
526,85974025974	0,982692307692308
527,901298701299	0,984615384615385
528,942857142857	0,986538461538462
529,984415584416	0,988461538461539
531,025974025974	0,990384615384615
532,067532467532	0,992307692307692
533,109090909091	0,994230769230769
534,150649350649	0,996153846153846
535,192207792208	0,996153846153846
536,233766233766	0,996153846153846
537,275324675325	0,998076923076923
538,316883116883	0,998076923076923
539,358441558442	0,998076923076923
540,4	0,998076923076923
541,441558441558	1
542,483116883117	1
543,524675324675	1
544,566233766234	1
545,607792207792	1
546,649350649351	1
547,690909090909	1
548,732467532468	1
549,774025974026	1
550,815584415584	0,998076923076923
551,857142857143	0,998076923076923
552,898701298701	0,996153846153846
553,94025974026	0,994230769230769
554,981818181818	0,990384615384615
556,023376623377	0,990384615384615
557,064935064935	0,986538461538462
558,106493506494	0,982692307692308
559,148051948052	0,978846153846154
560,18961038961	0,975
561,231168831169	0,973076923076923
562,272727272727	0,971153846153846
563,314285714286	0,967307692307692
564,355844155844	0,961538461538462
565,397402597403	0,957692307692308
566,438961038961	0,953846153846154
567,480519480519	0,95
568,522077922078	0,944230769230769
569,563636363636	0,940384615384615
570,605194805195	0,938461538461538
